part_number235	index	yuPriceOpt	mezhPriceOpt	paPriceOpt	riPriceOpt	chPriceOpt
VCPWCHQC3	2457	0	0	0	0	0
VCCAABK	2458	0	0	0	0	0
CH-03B	2459	0	0	0	0	0
VWCQAW	2460	0	0	0	0	0
102464Z8D3N16813	2461	0	0	0	850	0
0169100MF	2462	0	0	0	0	0
0169108EA	2463	0	0	0	0	0
MRS-PC-113D	2464	0	0	0	0	0
0169120E	2465	0	0	0	0	0
MT16KTF1G64HZ-1G9P1	2466	0	0	0	900	0
45342	2467	0	0	0	0	0
45341	2468	0	0	0	0	0
45340	2469	0	0	0	0	0
CT51264BD160BJ	2470	0	0	0	360	0
CT51264BC1067	2471	0	0	470	400	0
K821PJ-MID	2472	0	0	0	2200	0
64DOJKHHJ	2473	0	0	0	850	0
WD3200AAJS	2474	0	250	0	0	0
WD5000AVDS	2475	0	0	0	0	0
WD3200BUCT	2476	0	400	0	0	0
ST500VT000	2477	0	525	0	0	0
ST33000651NS	2478	0	2250	0	0	0
RMT3160MP68FAF-1600	2479	0	0	0	850	0
AD3U1600W8G11	2480	0	0	0	0	0
# WD5000LUCT-FR#	2481	0	0	0	0	0
HDWK105UZSVA	2482	0	0	0	0	0
# MQ01ABD050V #	2483	0	0	0	0	0
WD20SPZX	2484	0	0	0	0	0
HMA82GS6CJR8N-UH	2485	0	0	0	0	0
K821PJ-MIH	2486	0	0	0	2200	0
KX830D-ELC	2487	0	0	0	0	0
AD3LHT4GE5WB-CKGAC	2488	0	0	0	360	0
HMAA1GS6CJR6N-XN	2489	0	0	0	0	1080
HMA851U6CJR6N-VK	2490	0	0	0	500	0
HP698651-154	2491	0	0	0	850	0
K66GKY-ETF	2492	0	0	0	850	0
KM0VW4-MID	2493	0	0	0	900	0
SD4U16N24-SE	2494	0	0	0	2000	0
HMA82GU6CJR8N-VK	2495	0	0	0	2100	0
CT51264BC1339	2496	0	0	0	400	0
MT16KTF51264HZ-1G4M1	2497	0	0	0	0	0
4GN612R08DS	2498	0	0	0	400	0
AD3LSS4GE1WB-CKGQ	2499	0	0	0	360	0
KTD-L3B/4G	2500	0	0	0	400	0
GR3200S464L22/16G	2501	0	0	0	0	1500
LD4AS016G-H3200GN Lexar	2502	0	0	0	0	0
GR2666S464L19/16G	2503	0	0	0	0	1650
HMAA2GS6CJR8N-XN	2504	0	0	0	0	2000
GR2666D464L19S/8G	2505	0	0	0	0	0
LD4AU008G-B2666GSSC	2506	0	0	0	0	0
KVR26N19S6/8	2507	0	0	0	0	0
IR-X3200D464L16SA/8G	2508	0	0	0	0	0
KVR32N22S8/8	2509	0	0	0	0	0
ED4163216C	2510	0	0	0	0	0
KVR32N22D8/16	2511	0	0	0	0	0
JS300SSD240GB	2512	0	0	0	0	0
JS600SSD256GB	2513	0	0	0	0	0
SSDPR-CL100-480-G3	2514	0	0	0	0	0
SA2000M8/500G	2515	0	0	0	0	0
JS600SSD1TB	2516	0	0	0	0	0
SNVS/1000G	2517	0	0	0	0	0
AP1TBAS350-1	2518	0	0	0	0	0
R5SL960G	2519	0	0	0	0	0
SNVS/2000G	2520	0	0	0	0	0
TS2TSSD220Q	2521	0	0	0	0	0
MZ-77Q2T0BW	2522	0	0	0	0	0
45413	2523	0	0	0	0	0
45414	2524	0	0	0	0	0
HX426C16FB2/8	2525	0	0	0	0	0
MTA4ATF1G64HZ-3G2E2	2526	0	0	0	0	1100
MTA8ATF2G64HZ-3G2E2	2527	0	0	0	0	2000
HX432S20IB2K2/32	2528	0	0	0	0	4300
HP691160-H66	2529	0	0	0	850	0
KTH-X3B/4G	2530	0	0	0	400	0
AD73I1C1674EV	2531	0	0	0	0	0
WMBA1204G	2532	0	0	0	400	0
KP4T2F-PSB	2533	0	0	0	360	0
MSI24D4S7D8MH-16	2534	0	0	0	2200	0
K821PJ-HYA	2535	0	0	0	2200	0
M378A2K43CB1-CTD	2536	0	0	0	2100	0
M378A2K43BB1-CRC	2537	0	0	0	2000	0
HMA82GU6AFR8N-UH	2538	0	0	0	2000	1500
45440	2539	0	0	0	0	0
45428	2540	0	0	0	0	0
M471A2K43EB1-CTD	2541	0	0	0	0	1950
YT-C-HDMI(M)/VGA(F)-W	2542	0	0	0	0	0
YT-C-HDMI(M)/VGA(F)+AUX-W	2543	2.6	0	0	0	0
KTL-TP3C/4G	2544	0	0	0	400	0
MT8KTF51264HZ-1G9P1	2545	0	0	0	400	0
JM2666HLB-8G	2546	0	900	0	0	0
SP002GBLTU133V02	2547	0	0	0	150	0
HP536726-H41-ELCUW	2548	0	0	0	0	0
ACR26D4S9S8ME	2549	0	0	0	0	0
PV316G160LC9SK	2550	0	0	0	0	1500
KVR32S22D8/16	2551	0	0	0	0	1750
M471A2G43AB2-CWE	2552	0	0	0	0	1950
HMAA2GS6AJR8N-XN	2553	0	0	0	0	2000
